fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,winetype,quality
7.500000,0.230000,0.320000,9.200000,0.038000,54,191,0.996600,3.040000,0.560000,9.700000,"white",6
7.500000,0.380000,0.330000,5.000000,0.045000,30,131,0.994200,3.320000,0.440000,10.900000,"white",6
7.300000,0.420000,0.380000,6.800000,0.045000,29,122,0.992500,3.190000,0.370000,12.600000,"white",7
7.300000,0.340000,0.390000,5.200000,0.040000,45,163,0.992500,3.300000,0.470000,12.400000,"white",6
7.800000,0.230000,0.280000,4.750000,0.042000,45,166,0.992800,2.960000,0.400000,11.500000,"white",5
9.000000,0.245000,0.380000,5.900000,0.045000,52,159,0.995000,2.930000,0.350000,10.200000,"white",6
6.900000,0.200000,0.400000,7.700000,0.032000,51,176,0.993900,3.220000,0.270000,11.400000,"white",5
7.400000,0.190000,0.420000,6.400000,0.067000,39,212,0.995800,3.300000,0.330000,9.600000,"white",6
8.200000,0.200000,0.360000,8.100000,0.035000,60,163,0.995200,3.050000,0.300000,10.300000,"white",6
8.000000,0.590000,0.710000,17.350000,0.038000,61,228,1.000000,2.950000,0.750000,9.300000,"white",5
7.900000,0.140000,0.450000,1.800000,0.050000,17,114,0.994800,3.330000,0.490000,10.700000,"white",7
6.800000,0.240000,0.400000,1.800000,0.047000,34,105,0.990000,3.130000,0.490000,12.800000,"white",8
9.700000,0.140000,0.590000,1.500000,0.049000,23,142,0.995800,2.980000,0.620000,9.500000,"white",5
9.200000,0.150000,0.680000,1.600000,0.046000,22,130,0.994800,3.020000,0.450000,10.400000,"white",6
9.400000,0.170000,0.550000,1.600000,0.049000,14,94,0.994900,3.020000,0.610000,10.300000,"white",6
5.200000,0.365000,0.080000,13.500000,0.041000,37,142,0.997000,3.460000,0.390000,9.900000,"white",6
6.300000,0.230000,0.220000,3.750000,0.039000,37,116,0.992700,3.230000,0.500000,10.700000,"white",6
9.600000,0.250000,0.540000,1.300000,0.040000,16,160,0.993800,2.940000,0.430000,10.500000,"white",5
9.200000,0.320000,0.420000,1.300000,0.046000,14,186,0.994900,3.080000,0.480000,9.600000,"white",5
6.400000,0.310000,0.400000,6.200000,0.040000,46,169,0.995300,3.150000,0.460000,9.300000,"white",6
8.100000,0.200000,0.360000,9.700000,0.044000,63,162,0.997000,3.100000,0.460000,10.000000,"white",6
7.900000,0.255000,0.260000,2.000000,0.026000,40,190,0.993200,3.040000,0.390000,11.200000,"white",6
7.000000,0.150000,0.340000,1.400000,0.039000,21,177,0.992700,3.320000,0.620000,10.800000,"white",5
6.400000,0.150000,0.310000,1.100000,0.044000,25,96,0.993200,3.540000,0.510000,10.300000,"white",6
6.400000,0.250000,0.530000,6.600000,0.038000,59,234,0.995500,3.030000,0.420000,8.800000,"white",5
7.600000,0.190000,0.420000,1.500000,0.044000,6,114,0.991400,3.040000,0.740000,12.800000,"white",6
7.300000,0.430000,0.370000,4.600000,0.028000,17,114,0.991000,3.230000,0.430000,13.200000,"white",6
5.100000,0.310000,0.300000,0.900000,0.037000,28,152,0.992000,3.540000,0.560000,10.100000,"white",6
6.200000,0.200000,0.260000,1.700000,0.093000,40,161,0.992400,3.440000,0.660000,11.000000,"white",5
6.900000,0.160000,0.350000,1.300000,0.043000,21,182,0.992700,3.250000,0.620000,10.800000,"white",6
7.700000,0.320000,0.480000,2.300000,0.040000,28,114,0.991100,3.200000,0.520000,12.800000,"white",7
6.500000,0.220000,0.720000,6.800000,0.042000,33,168,0.995800,3.120000,0.360000,9.200000,"white",6
6.800000,0.260000,0.330000,1.500000,0.047000,44,167,0.992800,3.120000,0.440000,10.500000,"white",6
5.200000,0.370000,0.330000,1.200000,0.028000,13,81,0.990200,3.370000,0.380000,11.700000,"white",6
8.400000,0.190000,0.430000,2.100000,0.052000,20,104,0.994000,2.850000,0.460000,9.500000,"white",5
8.300000,0.210000,0.410000,2.200000,0.050000,24,108,0.994000,2.850000,0.450000,9.500000,"white",5
6.800000,0.150000,0.320000,8.800000,0.058000,24,110,0.997200,3.400000,0.400000,8.800000,"white",6
7.900000,0.160000,0.640000,17.000000,0.050000,69,210,1.000400,3.150000,0.510000,9.300000,"white",7
7.800000,0.210000,0.390000,1.800000,0.034000,62,180,0.991000,3.090000,0.750000,12.600000,"white",8
9.000000,0.240000,0.500000,1.200000,0.048000,26,107,0.991800,3.210000,0.340000,12.400000,"white",6
5.700000,0.210000,0.240000,2.300000,0.047000,60,189,0.995000,3.650000,0.720000,10.100000,"white",6
7.800000,0.290000,0.360000,7.000000,0.042000,38,161,0.994100,3.260000,0.370000,11.200000,"white",8
6.700000,0.180000,0.300000,6.400000,0.048000,40,251,0.995600,3.290000,0.520000,10.000000,"white",5
6.700000,0.180000,0.300000,6.400000,0.048000,40,251,0.995600,3.290000,0.520000,10.000000,"white",5
8.400000,0.580000,0.270000,12.150000,0.033000,37,116,0.995900,2.990000,0.390000,10.800000,"white",6
7.200000,0.160000,0.320000,0.800000,0.040000,50,121,0.992200,3.270000,0.330000,10.000000,"white",6
7.600000,0.540000,0.230000,2.000000,0.029000,13,151,0.993100,3.040000,0.330000,10.400000,"white",5
8.400000,0.580000,0.270000,12.150000,0.033000,37,116,0.995900,2.990000,0.390000,10.800000,"white",6
6.600000,0.250000,0.310000,12.400000,0.059000,52,181,0.998400,3.510000,0.470000,9.800000,"white",6
7.300000,0.230000,0.370000,1.900000,0.041000,51,165,0.990800,3.260000,0.400000,12.200000,"white",8
7.300000,0.390000,0.370000,1.100000,0.043000,36,113,0.991000,3.390000,0.480000,12.700000,"white",8
7.000000,0.460000,0.390000,6.200000,0.039000,46,163,0.992800,3.210000,0.350000,12.200000,"white",7
8.200000,0.350000,0.400000,6.300000,0.039000,35,162,0.993600,3.150000,0.340000,11.900000,"white",7
7.800000,0.290000,0.360000,7.000000,0.042000,38,161,0.994100,3.260000,0.370000,11.200000,"white",8
9.200000,0.350000,0.390000,0.900000,0.042000,15,61,0.992400,2.960000,0.280000,10.400000,"white",4
8.000000,0.570000,0.390000,3.900000,0.034000,22,122,0.991700,3.290000,0.670000,12.800000,"white",7
6.500000,0.370000,0.330000,3.900000,0.027000,40,130,0.990600,3.280000,0.390000,12.700000,"white",7
5.700000,0.210000,0.240000,2.300000,0.047000,60,189,0.995000,3.650000,0.720000,10.100000,"white",6
6.700000,0.180000,0.300000,6.400000,0.048000,40,251,0.995600,3.290000,0.520000,10.000000,"white",5
7.800000,0.130000,0.300000,1.800000,0.040000,43,179,0.995500,3.430000,0.410000,9.000000,"white",5
7.600000,0.190000,0.410000,1.100000,0.040000,38,143,0.990700,2.920000,0.420000,11.400000,"white",5
7.300000,0.220000,0.410000,15.400000,0.050000,55,191,1.000000,3.320000,0.590000,8.900000,"white",6
6.300000,0.290000,0.400000,6.500000,0.039000,43,167,0.995300,3.150000,0.440000,9.300000,"white",6
6.800000,0.350000,0.320000,2.400000,0.048000,35,103,0.991100,3.280000,0.460000,12.000000,"white",8
6.500000,0.190000,0.320000,1.400000,0.040000,31,132,0.992200,3.360000,0.540000,10.800000,"white",7
6.200000,0.120000,0.260000,5.700000,0.044000,56,158,0.995100,3.520000,0.370000,10.500000,"white",6
6.000000,0.130000,0.280000,5.700000,0.038000,56,189,0.994800,3.590000,0.430000,10.600000,"white",7
6.400000,0.250000,0.330000,1.400000,0.040000,42,115,0.990600,3.190000,0.480000,11.300000,"white",7
6.900000,0.320000,0.160000,1.400000,0.051000,15,96,0.994000,3.220000,0.380000,9.500000,"white",4
7.600000,0.190000,0.410000,1.100000,0.040000,38,143,0.990700,2.920000,0.420000,11.400000,"white",5
6.700000,0.130000,0.280000,1.200000,0.046000,35,140,0.992700,3.330000,0.330000,10.100000,"white",7
7.000000,0.140000,0.410000,0.900000,0.037000,22,95,0.991400,3.250000,0.430000,10.900000,"white",6
7.600000,0.270000,0.240000,3.800000,0.058000,19,115,0.995800,3.150000,0.450000,8.900000,"white",5
7.300000,0.220000,0.410000,15.400000,0.050000,55,191,1.000000,3.320000,0.590000,8.900000,"white",6
7.400000,0.640000,0.470000,14.150000,0.168000,42,185,0.998400,2.900000,0.490000,9.300000,"white",5
7.600000,0.280000,0.390000,1.900000,0.052000,23,116,0.994100,3.250000,0.400000,10.400000,"white",6
8.300000,0.260000,0.410000,9.200000,0.042000,41,162,0.994400,3.100000,0.380000,12.000000,"white",7
10.700000,0.220000,0.560000,8.200000,0.044000,37,181,0.998000,2.870000,0.680000,9.500000,"white",6
10.700000,0.220000,0.560000,8.200000,0.044000,37,181,0.998000,2.870000,0.680000,9.500000,"white",6
6.900000,0.230000,0.340000,2.700000,0.032000,24,121,0.990200,3.140000,0.380000,12.400000,"white",7
6.200000,0.300000,0.320000,1.700000,0.032000,30,130,0.991100,3.280000,0.410000,11.200000,"white",7
6.900000,0.270000,0.410000,1.700000,0.047000,6,134,0.992900,3.150000,0.690000,11.400000,"white",6
6.900000,0.280000,0.410000,1.700000,0.050000,10,136,0.993000,3.160000,0.710000,11.400000,"white",6
6.900000,0.280000,0.300000,1.600000,0.047000,46,132,0.991800,3.350000,0.380000,11.100000,"white",7
6.900000,0.460000,0.200000,0.900000,0.054000,5,126,0.992000,3.100000,0.420000,10.400000,"white",6
6.900000,0.380000,0.320000,8.500000,0.044000,36,152,0.993200,3.380000,0.350000,12.000000,"white",7
5.700000,0.430000,0.300000,5.700000,0.039000,24,98,0.992000,3.540000,0.610000,12.300000,"white",7
6.600000,0.560000,0.160000,3.100000,0.045000,28,92,0.994000,3.120000,0.350000,9.100000,"white",6
7.100000,0.360000,0.560000,1.300000,0.046000,25,102,0.992300,3.240000,0.330000,10.500000,"white",6
6.800000,0.230000,0.400000,1.600000,0.047000,5,133,0.993000,3.230000,0.700000,11.400000,"white",6
6.200000,0.330000,0.290000,1.300000,0.042000,26,138,0.995600,3.770000,0.640000,9.500000,"white",5
5.600000,0.490000,0.130000,4.500000,0.039000,17,116,0.990700,3.420000,0.900000,13.700000,"white",7
6.600000,0.420000,0.330000,2.800000,0.034000,15,85,0.990000,3.280000,0.510000,13.400000,"white",6
7.300000,0.180000,0.290000,1.200000,0.044000,12,143,0.991800,3.200000,0.480000,11.300000,"white",7
8.100000,0.190000,0.400000,0.900000,0.037000,73,180,0.992600,3.060000,0.340000,10.000000,"white",6
5.900000,0.190000,0.260000,7.400000,0.034000,33,123,0.995000,3.490000,0.420000,10.100000,"white",6
6.200000,0.160000,0.470000,1.400000,0.029000,23,81,0.990000,3.260000,0.420000,12.200000,"white",6
6.600000,0.420000,0.330000,2.800000,0.034000,15,85,0.990000,3.280000,0.510000,13.400000,"white",6
5.700000,0.135000,0.300000,4.600000,0.042000,19,101,0.994600,3.310000,0.420000,9.300000,"white",6
5.600000,0.490000,0.130000,4.500000,0.039000,17,116,0.990700,3.420000,0.900000,13.700000,"white",7
6.900000,0.190000,0.330000,1.600000,0.039000,27,98,0.989800,3.090000,0.460000,12.300000,"white",7
7.300000,0.180000,0.290000,1.200000,0.044000,12,143,0.991800,3.200000,0.480000,11.300000,"white",7
7.300000,0.250000,0.360000,13.100000,0.050000,35,200,0.998600,3.040000,0.460000,8.900000,"white",7
7.300000,0.250000,0.360000,13.100000,0.050000,35,200,0.998600,3.040000,0.460000,8.900000,"white",7
7.000000,0.200000,0.340000,5.700000,0.035000,32,83,0.992800,3.190000,0.460000,11.500000,"white",6
7.300000,0.250000,0.360000,13.100000,0.050000,35,200,0.998600,3.040000,0.460000,8.900000,"white",7
6.300000,0.670000,0.480000,12.600000,0.052000,57,222,0.997900,3.170000,0.520000,9.300000,"white",6
7.400000,0.400000,0.290000,5.400000,0.044000,31,122,0.994000,3.300000,0.500000,11.100000,"white",8
7.100000,0.260000,0.310000,2.200000,0.044000,29,128,0.993700,3.340000,0.640000,10.900000,"white",8
9.000000,0.310000,0.480000,6.600000,0.043000,11,73,0.993800,2.900000,0.380000,11.600000,"white",5
6.300000,0.390000,0.240000,6.900000,0.069000,9,117,0.994200,3.150000,0.350000,10.200000,"white",4
8.200000,0.220000,0.360000,6.800000,0.034000,12,90,0.994400,3.010000,0.380000,10.500000,"white",8
7.100000,0.190000,0.280000,3.600000,0.033000,16,78,0.993000,2.910000,0.780000,11.400000,"white",6
7.300000,0.250000,0.360000,13.100000,0.050000,35,200,0.998600,3.040000,0.460000,8.900000,"white",7
7.900000,0.200000,0.340000,1.200000,0.040000,29,118,0.993200,3.140000,0.410000,10.600000,"white",6
7.100000,0.260000,0.320000,5.900000,0.037000,39,97,0.993400,3.310000,0.400000,11.600000,"white",6
7.000000,0.200000,0.340000,5.700000,0.035000,32,83,0.992800,3.190000,0.460000,11.500000,"white",6
6.900000,0.300000,0.330000,4.100000,0.035000,26,155,0.992500,3.250000,0.790000,12.300000,"white",8
8.100000,0.290000,0.490000,7.100000,0.042000,22,124,0.994400,3.140000,0.410000,10.800000,"white",6
5.800000,0.170000,0.300000,1.400000,0.037000,55,130,0.990900,3.290000,0.380000,11.300000,"white",6
5.900000,0.415000,0.020000,0.800000,0.038000,22,63,0.993200,3.360000,0.360000,9.300000,"white",5
6.600000,0.230000,0.260000,1.300000,0.045000,16,128,0.993400,3.360000,0.600000,10.000000,"white",6
8.600000,0.550000,0.350000,15.550000,0.057000,35,366,1.000100,3.040000,0.630000,11.000000,"white",3
6.900000,0.350000,0.740000,1.000000,0.044000,18,132,0.992000,3.130000,0.550000,10.200000,"white",5
7.600000,0.140000,0.740000,1.600000,0.040000,27,103,0.991600,3.070000,0.400000,10.800000,"white",7
9.200000,0.280000,0.490000,11.800000,0.042000,29,137,0.998000,3.100000,0.340000,10.100000,"white",4
6.200000,0.180000,0.490000,4.500000,0.047000,17,90,0.991900,3.270000,0.370000,11.600000,"white",6
5.300000,0.165000,0.240000,1.100000,0.051000,25,105,0.992500,3.320000,0.470000,9.100000,"white",5
9.800000,0.250000,0.740000,10.000000,0.056000,36,225,0.997700,3.060000,0.430000,10.000000,"white",4
8.100000,0.290000,0.490000,7.100000,0.042000,22,124,0.994400,3.140000,0.410000,10.800000,"white",6
6.800000,0.220000,0.490000,0.900000,0.052000,26,128,0.991000,3.250000,0.350000,11.400000,"white",6
7.200000,0.220000,0.490000,1.000000,0.045000,34,140,0.990000,3.050000,0.340000,12.700000,"white",6
7.400000,0.250000,0.490000,1.100000,0.042000,35,156,0.991700,3.130000,0.550000,11.300000,"white",5
8.200000,0.180000,0.490000,1.100000,0.033000,28,81,0.992300,3.000000,0.680000,10.400000,"white",7
6.100000,0.220000,0.490000,1.500000,0.051000,18,87,0.992800,3.300000,0.460000,9.600000,"white",5
7.000000,0.390000,0.240000,1.000000,0.048000,8,119,0.992300,3.000000,0.310000,10.100000,"white",4
6.100000,0.220000,0.490000,1.500000,0.051000,18,87,0.992800,3.300000,0.460000,9.600000,"white",5
6.500000,0.360000,0.490000,2.900000,0.030000,16,94,0.990200,3.100000,0.490000,12.100000,"white",7
7.100000,0.290000,0.490000,1.200000,0.031000,32,99,0.989300,3.070000,0.330000,12.200000,"white",6
7.400000,0.250000,0.490000,1.100000,0.042000,35,156,0.991700,3.130000,0.550000,11.300000,"white",5
6.900000,0.230000,0.240000,14.200000,0.053000,19,94,0.998200,3.170000,0.500000,9.600000,"white",5
8.500000,0.560000,0.740000,17.850000,0.051000,51,243,1.000500,2.990000,0.700000,9.200000,"white",5
8.200000,0.180000,0.490000,1.100000,0.033000,28,81,0.992300,3.000000,0.680000,10.400000,"white",7
6.300000,0.230000,0.490000,7.100000,0.050000,67,210,0.995100,3.230000,0.340000,9.500000,"white",5
6.100000,0.250000,0.490000,7.600000,0.052000,67,226,0.995600,3.160000,0.470000,8.900000,"white",5
7.200000,0.260000,0.740000,13.600000,0.050000,56,162,0.998000,3.030000,0.440000,8.800000,"white",5
7.200000,0.310000,0.240000,1.400000,0.057000,17,117,0.992800,3.160000,0.350000,10.500000,"white",5
8.000000,0.250000,0.490000,1.200000,0.061000,27,117,0.993800,3.080000,0.340000,9.400000,"white",5
7.000000,0.180000,0.490000,5.300000,0.040000,34,125,0.991400,3.240000,0.400000,12.200000,"white",6
7.800000,0.430000,0.490000,13.000000,0.033000,37,158,0.995500,3.140000,0.350000,11.300000,"white",6
8.300000,0.200000,0.740000,4.450000,0.044000,33,130,0.992400,3.250000,0.420000,12.200000,"white",6
6.300000,0.270000,0.490000,1.200000,0.063000,35,92,0.991100,3.380000,0.420000,12.200000,"white",6
7.400000,0.160000,0.490000,1.200000,0.055000,18,150,0.991700,3.230000,0.470000,11.200000,"white",6
7.400000,0.160000,0.490000,1.200000,0.055000,18,150,0.991700,3.230000,0.470000,11.200000,"white",6
6.900000,0.190000,0.490000,6.600000,0.036000,49,172,0.993200,3.200000,0.270000,11.500000,"white",6
7.800000,0.430000,0.490000,13.000000,0.033000,37,158,0.995500,3.140000,0.350000,11.300000,"white",6
7.200000,0.400000,0.490000,1.100000,0.048000,11,138,0.992900,3.010000,0.420000,9.300000,"white",5
7.800000,0.430000,0.490000,13.000000,0.033000,37,158,0.995500,3.140000,0.350000,11.300000,"white",6
7.600000,0.520000,0.490000,14.000000,0.034000,37,156,0.995800,3.140000,0.380000,11.800000,"white",7
8.300000,0.210000,0.490000,19.800000,0.054000,50,231,1.001200,2.990000,0.540000,9.200000,"white",5
6.900000,0.340000,0.740000,11.200000,0.069000,44,150,0.996800,3.000000,0.810000,9.200000,"white",5
6.300000,0.270000,0.490000,1.200000,0.063000,35,92,0.991100,3.380000,0.420000,12.200000,"white",6
8.300000,0.200000,0.740000,4.450000,0.044000,33,130,0.992400,3.250000,0.420000,12.200000,"white",6
7.100000,0.220000,0.740000,2.700000,0.044000,42,144,0.991000,3.310000,0.410000,12.200000,"white",6
7.900000,0.110000,0.490000,4.500000,0.048000,27,133,0.994600,3.240000,0.420000,10.600000,"white",6
8.500000,0.170000,0.740000,3.600000,0.050000,29,128,0.992800,3.280000,0.400000,12.400000,"white",6
6.400000,0.145000,0.490000,5.400000,0.048000,54,164,0.994600,3.560000,0.440000,10.800000,"white",6
7.400000,0.160000,0.490000,1.200000,0.055000,18,150,0.991700,3.230000,0.470000,11.200000,"white",6
8.300000,0.190000,0.490000,1.200000,0.051000,11,137,0.991800,3.060000,0.460000,11.000000,"white",6
8.000000,0.440000,0.490000,9.100000,0.031000,46,151,0.992600,3.160000,0.270000,12.700000,"white",8
7.000000,0.200000,0.740000,0.800000,0.044000,19,163,0.993100,3.460000,0.530000,10.200000,"white",5
6.900000,0.190000,0.490000,6.600000,0.036000,49,172,0.993200,3.200000,0.270000,11.500000,"white",6
7.100000,0.250000,0.490000,3.000000,0.030000,30,96,0.990300,3.130000,0.390000,12.300000,"white",7
6.500000,0.240000,0.240000,1.600000,0.046000,15,60,0.992800,3.190000,0.390000,9.800000,"white",5
7.200000,0.400000,0.490000,1.100000,0.048000,11,138,0.992900,3.010000,0.420000,9.300000,"white",5
7.600000,0.520000,0.490000,14.000000,0.034000,37,156,0.995800,3.140000,0.380000,11.800000,"white",7
7.800000,0.430000,0.490000,13.000000,0.033000,37,158,0.995500,3.140000,0.350000,11.300000,"white",6
7.800000,0.210000,0.490000,1.350000,0.052000,6,48,0.991100,3.150000,0.280000,11.400000,"white",5
7.000000,0.200000,0.490000,5.900000,0.038000,39,128,0.993800,3.210000,0.480000,10.800000,"white",6
6.900000,0.250000,0.240000,3.600000,0.057000,13,85,0.994200,2.990000,0.480000,9.500000,"white",4
7.200000,0.080000,0.490000,1.300000,0.050000,18,148,0.994500,3.460000,0.440000,10.200000,"white",6
7.100000,0.850000,0.490000,8.700000,0.028000,40,184,0.996200,3.220000,0.360000,10.700000,"white",5
7.600000,0.510000,0.240000,1.200000,0.040000,10,104,0.992000,3.050000,0.290000,10.800000,"white",6
7.900000,0.220000,0.240000,4.600000,0.044000,39,159,0.992700,2.990000,0.280000,11.500000,"white",6
7.700000,0.160000,0.490000,2.000000,0.056000,20,124,0.994800,3.320000,0.490000,10.700000,"white",6
7.200000,0.080000,0.490000,1.300000,0.050000,18,148,0.994500,3.460000,0.440000,10.200000,"white",6
6.600000,0.250000,0.240000,1.700000,0.048000,26,124,0.994200,3.370000,0.600000,10.100000,"white",6
6.700000,0.160000,0.490000,2.400000,0.046000,57,187,0.995200,3.620000,0.810000,10.400000,"white",6
6.900000,0.250000,0.240000,3.600000,0.057000,13,85,0.994200,2.990000,0.480000,9.500000,"white",4
7.500000,0.320000,0.240000,4.600000,0.053000,8,134,0.995800,3.140000,0.500000,9.100000,"white",3
7.400000,0.280000,0.490000,1.500000,0.034000,20,126,0.991800,2.980000,0.390000,10.600000,"white",6
6.200000,0.150000,0.490000,0.900000,0.033000,17,51,0.993200,3.300000,0.700000,9.400000,"white",6
6.700000,0.250000,0.740000,19.400000,0.054000,44,169,1.000400,3.510000,0.450000,9.800000,"white",6
6.500000,0.260000,0.740000,13.300000,0.044000,68,224,0.997200,3.180000,0.540000,9.500000,"white",6
7.900000,0.160000,0.740000,17.850000,0.037000,52,187,0.999800,2.990000,0.410000,9.300000,"white",5
